"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"BCAS4.4",0.000773777520333041,0.307536109252058,0.812,0.55,1,"15","BCAS4"
"ZFP36.1",0.000834229186429113,-0.437839117107266,0.375,0.58,1,"15","ZFP36"
"ITGAX.1",0.000841008536123061,0.324854923692903,0.583,0.384,1,"15","ITGAX"
"TAPBP",0.000868169596249748,0.261797680798656,0.688,0.431,1,"15","TAPBP"
"RAC1",0.000880292661791463,0.291894658259051,0.688,0.467,1,"15","RAC1"
"EIF1",0.000882370383652313,-0.353278660094458,0.812,0.887,1,"15","EIF1"
"SELL.4",0.000883827280950798,0.349175030373481,0.604,0.397,1,"15","SELL"
"TRIP12",0.00101970517602285,0.250190383765976,0.646,0.401,1,"15","TRIP12"
"ACTR3.5",0.00102787076647211,0.292703997653455,0.771,0.586,1,"15","ACTR3"
"RPL28",0.00111483999027071,0.279453151352097,0.583,0.378,1,"15","RPL28"
"APLP2.11",0.00114353133523444,-0.469353549611847,0.792,0.839,1,"15","APLP2"
"RNA18S5.5",0.00116595881863046,-0.315628977714924,1,1,1,"15","RNA18S5"
"RPS25",0.00121528828813623,0.35128858557338,0.542,0.352,1,"15","RPS25"
"ARRB2.1",0.00124932269477092,-0.382286225027506,0.417,0.602,1,"15","ARRB2"
"HNRNPC",0.00129974130769796,0.273612182504596,0.646,0.434,1,"15","HNRNPC"
"NCKAP1L",0.00131313667865926,0.26199210099178,0.562,0.341,1,"15","NCKAP1L"
"FGL2.4",0.00143557454400559,0.387955826551587,0.979,0.859,1,"15","FGL2"
"FLNA.3",0.00150620480762663,-0.401056930319696,0.562,0.755,1,"15","FLNA"
"LGALS9",0.00152273432751093,0.272464605850512,0.521,0.324,1,"15","LGALS9"
"CTSH.3",0.00159903605101742,0.273023567628666,0.625,0.421,1,"15","CTSH"
"SEPT2",0.00160133227181185,0.288645458189858,0.583,0.388,1,"15","SEPT2"
"MT-CO3",0.00161678604994298,0.262545126652983,0.979,0.978,1,"15","MT-CO3"
"HSP90B1",0.00173787963693588,0.306410838999977,0.729,0.56,1,"15","HSP90B1"
"RPL12",0.00175335270694711,0.2946287778255,0.729,0.588,1,"15","RPL12"
"ITGB2.3",0.00209060519385048,-0.325176217845957,0.938,0.939,1,"15","ITGB2"
"MSN.5",0.00225686313114351,-0.395220859406269,0.75,0.795,1,"15","MSN"
"S100A6.3",0.00227328611458001,-0.354081343768383,0.583,0.771,1,"15","S100A6"
"CSF1R.12",0.00231709406355118,-0.500327605546114,0.375,0.576,1,"15","CSF1R"
"POU2F2.4",0.00246439655386462,-0.412727338591643,0.333,0.522,1,"15","POU2F2"
"SMAP2.1",0.00262684499244135,-0.398493238589224,0.479,0.636,1,"15","SMAP2"
"SYNCRIP",0.00264084909072228,0.259401983526072,0.542,0.344,1,"15","SYNCRIP"
"HNRNPD",0.0028167147396411,0.268928903870034,0.667,0.458,1,"15","HNRNPD"
"H2AFY",0.00282773116458182,0.279628184686529,0.75,0.573,1,"15","H2AFY"
"TYMP.3",0.00298496006019265,-0.350997239517823,0.5,0.665,1,"15","TYMP"
"WARS.9",0.00345783430024165,-0.438787167110753,0.333,0.516,1,"15","WARS"
"ZFAND5.4",0.00345945413336638,-0.346292431001587,0.417,0.615,1,"15","ZFAND5"
"MT-ND2.2",0.00346939277735985,-0.343200481442094,0.854,0.901,1,"15","MT-ND2"
"HNRNPK",0.00411855851727691,0.276764743284138,0.708,0.484,1,"15","HNRNPK"
"MYO9B",0.00412491112749343,-0.302808626508269,0.333,0.514,1,"15","MYO9B"
"EID1",0.00415095770063263,0.282553423474096,0.521,0.337,1,"15","EID1"
"HCK.3",0.00439881561384446,-0.345613142733106,0.333,0.517,1,"15","HCK"
"SH3KBP1",0.00451596349445593,0.255905513977103,0.604,0.419,1,"15","SH3KBP1"
"SRRM2",0.00455878245565789,-0.333517564497615,0.458,0.648,1,"15","SRRM2"
"UBC.1",0.00456306009791164,-0.297463521814191,0.854,0.934,1,"15","UBC"
"HLA-F",0.00494691029462827,-0.348804032103026,0.354,0.527,1,"15","HLA-F"
"GNAI2.1",0.00515548739852658,-0.338239935803314,0.75,0.82,1,"15","GNAI2"
"HSPA5",0.00546618898481417,0.305689063807166,0.688,0.5,1,"15","HSPA5"
"ITGA4.6",0.00557606126904349,0.298313824633356,0.667,0.487,1,"15","ITGA4"
"ZFP36L2.3",0.00604902744982107,-0.36672316129595,0.375,0.577,1,"15","ZFP36L2"
"MPEG1.4",0.0060633845488907,0.340661792850217,0.854,0.747,1,"15","MPEG1"
"NCL",0.00609648258703278,0.259837379016496,0.75,0.548,1,"15","NCL"
"VPS13C",0.00709096716935657,0.29325811720693,0.646,0.482,1,"15","VPS13C"
"DAZAP2.1",0.00773279824029863,-0.324303040921098,0.438,0.573,1,"15","DAZAP2"
"VAMP8.1",0.00789679769733063,0.259387111224595,0.562,0.387,1,"15","VAMP8"
"GNAS",0.00845455634548975,0.256304579409478,0.896,0.74,1,"15","GNAS"
